month,sku,account,units,revenue_usd,cogs_usd
2024-12,BTR-2104,Amazon,103,929.2,319.3
2024-12,BTR-2104,DTC Shopify,33,297.71,102.3
2025-01,BTR-2104,Home Depot,1581,9619.12,4901.1
2025-01,BTR-2104,Lowe's,1144,6960.32,3546.4
2025-01,BTR-2104,Target,688,4185.93,2132.8
2025-01,BTR-2104,Walmart,764,4648.33,2368.4
2025-01,BTR-2104,Costco,363,2208.56,1125.3
2025-01,BTR-2104,Kroger,296,1800.92,917.6
2025-01,BTR-2104,Whole Foods,176,1070.82,545.6
2025-01,BTR-2104,Amazon,148,1335.17,458.8
2025-01,BTR-2104,DTC Shopify,54,487.16,167.4
2025-02,BTR-2104,Home Depot,2704,16451.68,8382.4
2025-02,BTR-2104,Lowe's,1794,10915.05,5561.4
2025-02,BTR-2104,Target,899,5469.7,2786.9
2025-02,BTR-2104,Walmart,1288,7836.45,3992.8
2025-02,BTR-2104,Costco,625,3802.62,1937.5
2025-02,BTR-2104,Kroger,464,2823.07,1438.4
2025-02,BTR-2104,Whole Foods,316,1922.61,979.6
2025-02,BTR-2104,Amazon,260,2345.56,806.0
2025-02,BTR-2104,DTC Shopify,94,848.01,291.4
2025-03,BTR-2104,Home Depot,4381,26654.88,13581.1
2025-03,BTR-2104,Lowe's,3792,23071.29,11755.2
2025-03,BTR-2104,Target,2125,12928.92,6587.5
2025-03,BTR-2104,Walmart,2287,13914.57,7089.7
2025-03,BTR-2104,Costco,1510,9187.14,4681.0
2025-03,BTR-2104,Kroger,791,4812.6,2452.1
2025-03,BTR-2104,Whole Foods,715,4350.2,2216.5
2025-03,BTR-2104,Amazon,504,4546.79,1562.4
2025-03,BTR-2104,DTC Shopify,174,1569.72,539.4
2025-04,BTR-2104,Home Depot,4321,26289.83,13395.1
2025-04,BTR-2104,Lowe's,3623,22043.06,11231.3
2025-04,BTR-2104,Target,2071,12600.38,6420.1
2025-04,BTR-2104,Walmart,2185,13293.98,6773.5
2025-04,BTR-2104,Costco,1584,9637.37,4910.4
2025-04,BTR-2104,Kroger,982,5974.68,3044.2
2025-04,BTR-2104,Whole Foods,731,4447.55,2266.1
2025-04,BTR-2104,Amazon,528,4763.3,1636.8
2025-04,BTR-2104,DTC Shopify,221,1993.73,685.1
2025-05,BTR-2104,Home Depot,4060,24701.85,12586.0
2025-05,BTR-2104,Lowe's,2351,14303.95,7288.1
2025-05,BTR-2104,Target,1814,11036.74,5623.4
2025-05,BTR-2104,Walmart,1866,11353.12,5784.6
2025-05,BTR-2104,Costco,1098,6680.45,3403.8
2025-05,BTR-2104,Kroger,818,4976.88,2535.8
2025-05,BTR-2104,Whole Foods,512,3115.11,1587.2
2025-05,BTR-2104,Amazon,455,4104.74,1410.5
2025-05,BTR-2104,DTC Shopify,156,1407.34,483.6
2025-06,BTR-2104,Home Depot,2493,15167.91,7728.3
2025-06,BTR-2104,Lowe's,1738,10574.34,5387.8
2025-06,BTR-2104,Target,1133,6893.4,3512.3
2025-06,BTR-2104,Walmart,1359,8268.43,4212.9
2025-06,BTR-2104,Costco,694,4222.43,2151.4
2025-06,BTR-2104,Kroger,409,2488.44,1267.9
2025-06,BTR-2104,Whole Foods,357,2172.06,1106.7
2025-06,BTR-2104,Amazon,274,2471.86,849.4
2025-06,BTR-2104,DTC Shopify,114,1028.44,353.4
2025-07,BTR-2104,Home Depot,2113,12855.91,6550.3
2025-07,BTR-2104,Lowe's,1390,8457.04,4309.0
2025-07,BTR-2104,Target,721,4386.71,2235.1
2025-07,BTR-2104,Walmart,935,5688.73,2898.5
2025-07,BTR-2104,Costco,504,3066.44,1562.4
2025-07,BTR-2104,Kroger,416,2531.03,1289.6
2025-07,BTR-2104,Whole Foods,292,1776.59,905.2
2025-07,BTR-2104,Amazon,229,2065.9,709.9
2025-07,BTR-2104,DTC Shopify,102,920.18,316.2
2025-08,BTR-2104,Home Depot,1678,10209.29,5201.8
2025-08,BTR-2104,Lowe's,1232,7495.73,3819.2
2025-08,BTR-2104,Target,634,3857.38,1965.4
2025-08,BTR-2104,Walmart,642,3906.06,1990.2
2025-08,BTR-2104,Costco,425,2585.78,1317.5
2025-08,BTR-2104,Kroger,247,1502.8,765.7
2025-08,BTR-2104,Whole Foods,236,1435.87,731.6
2025-08,BTR-2104,Amazon,115,1037.46,356.5
2025-08,BTR-2104,DTC Shopify,56,505.2,173.6
2025-09,BTR-2104,Home Depot,2100,12776.82,6510.0
2025-09,BTR-2104,Lowe's,1057,6431.0,3276.7
2025-09,BTR-2104,Target,857,5214.16,2656.7
2025-09,BTR-2104,Walmart,886,5390.6,2746.6
2025-09,BTR-2104,Costco,636,3869.55,1971.6
2025-09,BTR-2104,Kroger,351,2135.55,1088.1
2025-09,BTR-2104,Whole Foods,257,1563.64,796.7
2025-09,BTR-2104,Amazon,198,1786.24,613.8
2025-09,BTR-2104,DTC Shopify,79,712.69,244.9
2025-10,BTR-2104,Home Depot,1634,9941.58,5065.4
2025-10,BTR-2104,Lowe's,910,5536.62,2821.0
2025-10,BTR-2104,Target,684,4161.59,2120.4
2025-10,BTR-2104,Walmart,799,4861.28,2476.9
2025-10,BTR-2104,Costco,384,2336.33,1190.4
2025-10,BTR-2104,Kroger,276,1679.24,855.6
2025-10,BTR-2104,Whole Foods,218,1326.36,675.8
2025-10,BTR-2104,Amazon,153,1380.27,474.3
2025-10,BTR-2104,DTC Shopify,44,396.94,136.4
2025-11,BTR-2104,Home Depot,1118,6802.14,3465.8
2025-11,BTR-2104,Lowe's,701,4265.02,2173.1
2025-11,BTR-2104,Target,513,3121.19,1590.3
2025-11,BTR-2104,Walmart,483,2938.67,1497.3
2025-11,BTR-2104,Costco,335,2038.21,1038.5
2025-11,BTR-2104,Kroger,176,1070.82,545.6
2025-11,BTR-2104,Whole Foods,143,870.04,443.3
2025-11,BTR-2104,Amazon,131,1181.8,406.1
2025-11,BTR-2104,DTC Shopify,42,378.9,130.2
2025-12,BTR-2104,Home Depot,1189,7234.11,3685.9
2025-12,BTR-2104,Lowe's,764,4648.33,2368.4
2025-12,BTR-2104,Target,366,2226.82,1134.6
2025-12,BTR-2104,Walmart,403,2451.93,1249.3
2025-12,BTR-2104,Costco,323,1965.2,1001.3
2025-12,BTR-2104,Kroger,161,979.56,499.1
2025-12,BTR-2104,Whole Foods,116,705.77,359.6
2025-12,BTR-2104,Amazon,96,866.05,297.6
2025-12,BTR-2104,DTC Shopify,40,360.86,124.0
2026-01,BTR-2104,Home Depot,1722,10476.99,5338.2
2026-01,BTR-2104,Lowe's,1075,6540.51,3332.5
2026-01,BTR-2104,Target,546,3321.97,1692.6
2026-01,BTR-2104,Walmart,832,5062.05,2579.2
2026-01,BTR-2104,Costco,478,2908.25,1481.8
2026-01,BTR-2104,Kroger,302,1837.43,936.2
2026-01,BTR-2104,Whole Foods,248,1508.88,768.8
2026-01,BTR-2104,Amazon,168,1515.6,520.8
2026-01,BTR-2104,DTC Shopify,61,550.31,189.1
2026-02,BTR-2104,Home Depot,2058,12521.28,6379.8
2026-02,BTR-2104,Lowe's,1536,9345.33,4761.6
2026-02,BTR-2104,Target,1062,6461.42,3292.2
2026-02,BTR-2104,Walmart,1157,7039.42,3586.7
2026-02,BTR-2104,Costco,828,5037.72,2566.8
2026-02,BTR-2104,Kroger,467,2841.32,1447.7
2026-02,BTR-2104,Whole Foods,387,2354.59,1199.7
2026-02,BTR-2104,Amazon,278,2507.95,861.8
2026-02,BTR-2104,DTC Shopify,99,893.12,306.9
2026-03,BTR-2104,Home Depot,2852,17352.14,8841.2
2026-03,BTR-2104,Lowe's,2157,13123.62,6686.7
2026-03,BTR-2104,Target,1312,7982.47,4067.2
2026-03,BTR-2104,Walmart,1261,7672.18,3909.1
2026-03,BTR-2104,Costco,843,5128.98,2613.3
2026-03,BTR-2104,Kroger,534,3248.96,1655.4
2026-03,BTR-2104,Whole Foods,382,2324.16,1184.2
2026-03,BTR-2104,Amazon,311,2805.66,964.1
2026-03,BTR-2104,DTC Shopify,110,992.35,341.0
2026-04,BTR-2104,Home Depot,4777,29064.22,14808.7
2026-04,BTR-2104,Lowe's,3850,23424.17,11935.0
2026-04,BTR-2104,Target,2039,12405.68,6320.9
2026-04,BTR-2104,Walmart,2842,17291.3,8810.2
2026-04,BTR-2104,Costco,1478,8992.45,4581.8
2026-04,BTR-2104,Kroger,915,5567.04,2836.5
2026-04,BTR-2104,Whole Foods,843,5128.98,2613.3
2026-04,BTR-2104,Amazon,531,4790.36,1646.1
2026-04,BTR-2104,DTC Shopify,221,1993.73,685.1
2026-05,BTR-2104,Home Depot,3885,23637.12,12043.5
2026-05,BTR-2104,Lowe's,2270,13811.13,7037.0
2026-05,BTR-2104,Target,1664,10124.11,5158.4
2026-05,BTR-2104,Walmart,1986,12083.22,6156.6
2026-05,BTR-2104,Costco,1263,7684.34,3915.3
2026-05,BTR-2104,Kroger,698,4246.77,2163.8
2026-05,BTR-2104,Whole Foods,523,3182.04,1621.3
2026-05,BTR-2104,Amazon,453,4086.69,1404.3
2026-05,BTR-2104,DTC Shopify,186,1677.98,576.6
2026-06,BTR-2104,Home Depot,2930,17826.71,9083.0
2026-06,BTR-2104,Lowe's,2424,14748.1,7514.4
2026-06,BTR-2104,Target,1389,8450.95,4305.9
2026-06,BTR-2104,Walmart,1556,9467.02,4823.6
2026-06,BTR-2104,Costco,910,5536.62,2821.0
2026-06,BTR-2104,Kroger,679,4131.17,2104.9
2026-06,BTR-2104,Whole Foods,443,2695.3,1373.3
2026-06,BTR-2104,Amazon,336,3031.19,1041.6
2026-06,BTR-2104,DTC Shopify,123,1109.63,381.3
2026-07,BTR-2104,Home Depot,1694,10306.63,5251.4
2026-07,BTR-2104,Lowe's,988,6011.19,3062.8
2026-07,BTR-2104,Target,637,3875.64,1974.7
2026-07,BTR-2104,Walmart,947,5761.74,2935.7
2026-07,BTR-2104,Costco,507,3084.69,1571.7
2026-07,BTR-2104,Kroger,277,1685.32,858.7
2026-07,BTR-2104,Whole Foods,242,1472.38,750.2
2026-07,BTR-2104,Amazon,160,1443.42,496.0
2026-07,BTR-2104,DTC Shopify,70,631.5,217.0
2026-08,BTR-2104,Home Depot,1596,9710.38,4947.6
2026-08,BTR-2104,Lowe's,1446,8797.75,4482.6
2026-08,BTR-2104,Target,720,4380.62,2232.0
2026-08,BTR-2104,Walmart,942,5731.32,2920.2
2026-08,BTR-2104,Costco,497,3023.85,1540.7
2026-08,BTR-2104,Kroger,288,1752.25,892.8
2026-08,BTR-2104,Whole Foods,253,1539.3,784.3
2026-08,BTR-2104,Amazon,219,1975.69,678.9
2026-08,BTR-2104,DTC Shopify,69,622.48,213.9
2024-09,BTR-2201,Home Depot,193,12312.28,6272.5
2024-09,BTR-2201,Lowe's,112,7144.95,3640.0
2024-09,BTR-2201,Target,96,6124.24,3120.0
2024-09,BTR-2201,Walmart,104,6634.6,3380.0
2024-09,BTR-2201,Costco,68,4338.01,2210.0
2024-09,BTR-2201,Kroger,43,2743.15,1397.5
2024-09,BTR-2201,Whole Foods,37,2360.39,1202.5
2024-09,BTR-2201,Amazon,100,9459.14,3250.0
2024-09,BTR-2201,DTC Shopify,58,5486.3,1885.0
2024-10,BTR-2201,Home Depot,211,13460.58,6857.5
2024-10,BTR-2201,Lowe's,139,8867.39,4517.5
2024-10,BTR-2201,Target,126,8038.07,4095.0
2024-10,BTR-2201,Walmart,134,8548.42,4355.0
2024-10,BTR-2201,Costco,79,5039.74,2567.5
2024-10,BTR-2201,Kroger,45,2870.74,1462.5
2024-10,BTR-2201,Whole Foods,32,2041.41,1040.0
2024-10,BTR-2201,Amazon,101,9553.73,3282.5
2024-10,BTR-2201,DTC Shopify,52,4918.75,1690.0
2024-11,BTR-2201,Home Depot,334,21307.26,10855.0
2024-11,BTR-2201,Lowe's,202,12886.43,6565.0
2024-11,BTR-2201,Target,160,10207.07,5200.0
2024-11,BTR-2201,Walmart,221,14098.52,7182.5
2024-11,BTR-2201,Costco,134,8548.42,4355.0
2024-11,BTR-2201,Kroger,84,5358.71,2730.0
2024-11,BTR-2201,Whole Foods,68,4338.01,2210.0
2024-11,BTR-2201,Amazon,162,15323.81,5265.0
2024-11,BTR-2201,DTC Shopify,90,8513.23,2925.0
2024-12,BTR-2201,Home Depot,197,12567.46,6402.5
2024-12,BTR-2201,Lowe's,180,11482.96,5850.0
2024-12,BTR-2201,Target,129,8229.45,4192.5
2024-12,BTR-2201,Walmart,178,11355.37,5785.0
2024-12,BTR-2201,Costco,117,7463.92,3802.5
2024-12,BTR-2201,Kroger,62,3955.24,2015.0
2024-12,BTR-2201,Whole Foods,60,3827.65,1950.0
2024-12,BTR-2201,Amazon,127,12013.11,4127.5
2024-12,BTR-2201,DTC Shopify,64,6053.85,2080.0
2025-01,BTR-2201,Home Depot,214,13651.96,6955.0
2025-01,BTR-2201,Lowe's,163,10398.45,5297.5
2025-01,BTR-2201,Target,144,9186.36,4680.0
2025-01,BTR-2201,Walmart,143,9122.57,4647.5
2025-01,BTR-2201,Costco,93,5932.86,3022.5
2025-01,BTR-2201,Kroger,52,3317.3,1690.0
2025-01,BTR-2201,Whole Foods,48,3062.12,1560.0
2025-01,BTR-2201,Amazon,111,10499.65,3607.5
2025-01,BTR-2201,DTC Shopify,71,6715.99,2307.5
2025-02,BTR-2201,Home Depot,387,24688.36,12577.5
2025-02,BTR-2201,Lowe's,277,17670.99,9002.5
2025-02,BTR-2201,Target,245,15629.58,7962.5
2025-02,BTR-2201,Walmart,304,19393.44,9880.0
2025-02,BTR-2201,Costco,157,10015.69,5102.5
2025-02,BTR-2201,Kroger,106,6762.19,3445.0
2025-02,BTR-2201,Whole Foods,88,5613.89,2860.0
2025-02,BTR-2201,Amazon,262,24782.95,8515.0
2025-02,BTR-2201,DTC Shopify,110,10405.05,3575.0
2025-03,BTR-2201,Home Depot,435,27750.48,14137.5
2025-03,BTR-2201,Lowe's,338,21562.44,10985.0
2025-03,BTR-2201,Target,298,19010.67,9685.0
2025-03,BTR-2201,Walmart,337,21498.65,10952.5
2025-03,BTR-2201,Costco,208,13269.19,6760.0
2025-03,BTR-2201,Kroger,131,8357.04,4257.5
2025-03,BTR-2201,Whole Foods,118,7527.72,3835.0
2025-03,BTR-2201,Amazon,284,26863.96,9230.0
2025-03,BTR-2201,DTC Shopify,127,12013.11,4127.5
2025-04,BTR-2201,Home Depot,472,30110.86,15340.0
2025-04,BTR-2201,Lowe's,418,26665.98,13585.0
2025-04,BTR-2201,Target,308,19648.61,10010.0
2025-04,BTR-2201,Walmart,265,16905.46,8612.5
2025-04,BTR-2201,Costco,258,16458.9,8385.0
2025-04,BTR-2201,Kroger,162,10334.66,5265.0
2025-04,BTR-2201,Whole Foods,94,5996.65,3055.0
2025-04,BTR-2201,Amazon,274,25918.04,8905.0
2025-04,BTR-2201,DTC Shopify,160,15134.62,5200.0
2025-05,BTR-2201,Home Depot,478,30493.63,15535.0
2025-05,BTR-2201,Lowe's,270,17224.43,8775.0
2025-05,BTR-2201,Target,259,16522.7,8417.5
2025-05,BTR-2201,Walmart,327,20860.7,10627.5
2025-05,BTR-2201,Costco,211,13460.58,6857.5
2025-05,BTR-2201,Kroger,110,7017.36,3575.0
2025-05,BTR-2201,Whole Foods,90,5741.48,2925.0
2025-05,BTR-2201,Amazon,259,24499.17,8417.5
2025-05,BTR-2201,DTC Shopify,135,12769.84,4387.5
2025-06,BTR-2201,Home Depot,246,15693.37,7995.0
2025-06,BTR-2201,Lowe's,203,12950.22,6597.5
2025-06,BTR-2201,Target,176,11227.78,5720.0
2025-06,BTR-2201,Walmart,224,14289.9,7280.0
2025-06,BTR-2201,Costco,134,8548.42,4355.0
2025-06,BTR-2201,Kroger,79,5039.74,2567.5
2025-06,BTR-2201,Whole Foods,73,4656.98,2372.5
2025-06,BTR-2201,Amazon,177,16742.68,5752.5
2025-06,BTR-2201,DTC Shopify,90,8513.23,2925.0
2025-07,BTR-2201,Home Depot,158,10079.48,5135.0
2025-07,BTR-2201,Lowe's,126,8038.07,4095.0
2025-07,BTR-2201,Target,127,8101.86,4127.5
2025-07,BTR-2201,Walmart,134,8548.42,4355.0
2025-07,BTR-2201,Costco,82,5231.12,2665.0
2025-07,BTR-2201,Kroger,49,3125.92,1592.5
2025-07,BTR-2201,Whole Foods,46,2934.53,1495.0
2025-07,BTR-2201,Amazon,76,7188.95,2470.0
2025-07,BTR-2201,DTC Shopify,49,4634.98,1592.5
2025-08,BTR-2201,Home Depot,235,14991.64,7637.5
2025-08,BTR-2201,Lowe's,168,10717.43,5460.0
2025-08,BTR-2201,Target,156,9951.9,5070.0
2025-08,BTR-2201,Walmart,182,11610.54,5915.0
2025-08,BTR-2201,Costco,108,6889.77,3510.0
2025-08,BTR-2201,Kroger,65,4146.62,2112.5
2025-08,BTR-2201,Whole Foods,61,3891.45,1982.5
2025-08,BTR-2201,Amazon,146,13810.34,4745.0
2025-08,BTR-2201,DTC Shopify,61,5770.08,1982.5
2025-09,BTR-2201,Home Depot,209,13332.99,6792.5
2025-09,BTR-2201,Lowe's,194,12376.07,6305.0
2025-09,BTR-2201,Target,184,11738.13,5980.0
2025-09,BTR-2201,Walmart,194,12376.07,6305.0
2025-09,BTR-2201,Costco,126,8038.07,4095.0
2025-09,BTR-2201,Kroger,72,4593.18,2340.0
2025-09,BTR-2201,Whole Foods,59,3763.86,1917.5
2025-09,BTR-2201,Amazon,163,15418.4,5297.5
2025-09,BTR-2201,DTC Shopify,72,6810.58,2340.0
2025-10,BTR-2201,Home Depot,279,17798.58,9067.5
2025-10,BTR-2201,Lowe's,156,9951.9,5070.0
2025-10,BTR-2201,Target,163,10398.45,5297.5
2025-10,BTR-2201,Walmart,205,13077.81,6662.5
2025-10,BTR-2201,Costco,90,5741.48,2925.0
2025-10,BTR-2201,Kroger,76,4848.36,2470.0
2025-10,BTR-2201,Whole Foods,61,3891.45,1982.5
2025-10,BTR-2201,Amazon,174,16458.9,5655.0
2025-10,BTR-2201,DTC Shopify,73,6905.17,2372.5
2025-11,BTR-2201,Home Depot,320,20414.14,10400.0
2025-11,BTR-2201,Lowe's,271,17288.23,8807.5
2025-11,BTR-2201,Target,273,17415.82,8872.5
2025-11,BTR-2201,Walmart,281,17926.17,9132.5
2025-11,BTR-2201,Costco,197,12567.46,6402.5
2025-11,BTR-2201,Kroger,89,5677.68,2892.5
2025-11,BTR-2201,Whole Foods,98,6251.83,3185.0
2025-11,BTR-2201,Amazon,284,26863.96,9230.0
2025-11,BTR-2201,DTC Shopify,124,11729.33,4030.0
2025-12,BTR-2201,Home Depot,230,14672.67,7475.0
2025-12,BTR-2201,Lowe's,189,12057.1,6142.5
2025-12,BTR-2201,Target,125,7974.27,4062.5
2025-12,BTR-2201,Walmart,210,13396.78,6825.0
2025-12,BTR-2201,Costco,122,7782.89,3965.0
2025-12,BTR-2201,Kroger,75,4784.56,2437.5
2025-12,BTR-2201,Whole Foods,53,3381.09,1722.5
2025-12,BTR-2201,Amazon,129,12202.29,4192.5
2025-12,BTR-2201,DTC Shopify,90,8513.23,2925.0
2026-01,BTR-2201,Home Depot,215,13715.75,6987.5
2026-01,BTR-2201,Lowe's,185,11801.93,6012.5
2026-01,BTR-2201,Target,147,9377.75,4777.5
2026-01,BTR-2201,Walmart,174,11100.19,5655.0
2026-01,BTR-2201,Costco,101,6443.21,3282.5
2026-01,BTR-2201,Kroger,58,3700.06,1885.0
2026-01,BTR-2201,Whole Foods,58,3700.06,1885.0
2026-01,BTR-2201,Amazon,122,11540.15,3965.0
2026-01,BTR-2201,DTC Shopify,72,6810.58,2340.0
2026-02,BTR-2201,Home Depot,287,18308.94,9327.5
2026-02,BTR-2201,Lowe's,196,12503.66,6370.0
2026-02,BTR-2201,Target,170,10845.01,5525.0
2026-02,BTR-2201,Walmart,254,16203.73,8255.0
2026-02,BTR-2201,Costco,125,7974.27,4062.5
2026-02,BTR-2201,Kroger,72,4593.18,2340.0
2026-02,BTR-2201,Whole Foods,61,3891.45,1982.5
2026-02,BTR-2201,Amazon,155,14661.67,5037.5
2026-02,BTR-2201,DTC Shopify,93,8797.0,3022.5
2026-03,BTR-2201,Home Depot,461,29409.13,14982.5
2026-03,BTR-2201,Lowe's,323,20605.53,10497.5
2026-03,BTR-2201,Target,340,21690.03,11050.0
2026-03,BTR-2201,Walmart,442,28197.04,14365.0
2026-03,BTR-2201,Costco,248,15820.96,8060.0
2026-03,BTR-2201,Kroger,127,8101.86,4127.5
2026-03,BTR-2201,Whole Foods,116,7400.13,3770.0
2026-03,BTR-2201,Amazon,279,26391.0,9067.5
2026-03,BTR-2201,DTC Shopify,146,13810.34,4745.0
2026-04,BTR-2201,Home Depot,575,36681.67,18687.5
2026-04,BTR-2201,Lowe's,442,28197.04,14365.0
2026-04,BTR-2201,Target,335,21371.06,10887.5
2026-04,BTR-2201,Walmart,537,34257.49,17452.5
2026-04,BTR-2201,Costco,326,20796.91,10595.0
2026-04,BTR-2201,Kroger,170,10845.01,5525.0
2026-04,BTR-2201,Whole Foods,151,9632.92,4907.5
2026-04,BTR-2201,Amazon,400,37836.56,13000.0
2026-04,BTR-2201,DTC Shopify,188,17783.18,6110.0
2026-05,BTR-2201,Home Depot,664,42359.35,21580.0
2026-05,BTR-2201,Lowe's,368,23476.27,11960.0
2026-05,BTR-2201,Target,330,21052.09,10725.0
2026-05,BTR-2201,Walmart,435,27750.48,14137.5
2026-05,BTR-2201,Costco,225,14353.69,7312.5
2026-05,BTR-2201,Kroger,131,8357.04,4257.5
2026-05,BTR-2201,Whole Foods,120,7655.3,3900.0
2026-05,BTR-2201,Amazon,260,24593.76,8450.0
2026-05,BTR-2201,DTC Shopify,151,14283.3,4907.5
2026-06,BTR-2201,Home Depot,317,20222.76,10302.5
2026-06,BTR-2201,Lowe's,218,13907.14,7085.0
2026-06,BTR-2201,Target,201,12822.63,6532.5
2026-06,BTR-2201,Walmart,197,12567.46,6402.5
2026-06,BTR-2201,Costco,133,8484.63,4322.5
2026-06,BTR-2201,Kroger,71,4529.39,2307.5
2026-06,BTR-2201,Whole Foods,68,4338.01,2210.0
2026-06,BTR-2201,Amazon,173,16364.31,5622.5
2026-06,BTR-2201,DTC Shopify,84,7945.68,2730.0
2026-07,BTR-2201,Home Depot,280,17862.38,9100.0
2026-07,BTR-2201,Lowe's,216,13779.55,7020.0
2026-07,BTR-2201,Target,168,10717.43,5460.0
2026-07,BTR-2201,Walmart,196,12503.66,6370.0
2026-07,BTR-2201,Costco,121,7719.1,3932.5
2026-07,BTR-2201,Kroger,81,5167.33,2632.5
2026-07,BTR-2201,Whole Foods,69,4401.8,2242.5
2026-07,BTR-2201,Amazon,156,14756.26,5070.0
2026-07,BTR-2201,DTC Shopify,78,7378.13,2535.0
2026-08,BTR-2201,Home Depot,273,17415.82,8872.5
2026-08,BTR-2201,Lowe's,191,12184.69,6207.5
2026-08,BTR-2201,Target,154,9824.31,5005.0
2026-08,BTR-2201,Walmart,168,10717.43,5460.0
2026-08,BTR-2201,Costco,130,8293.25,4225.0
2026-08,BTR-2201,Kroger,62,3955.24,2015.0
2026-08,BTR-2201,Whole Foods,45,2870.74,1462.5
2026-08,BTR-2201,Amazon,158,14945.44,5135.0
2026-08,BTR-2201,DTC Shopify,91,8607.82,2957.5
2024-09,BTR-2202,Home Depot,297,7749.98,4217.4
2024-09,BTR-2202,Lowe's,228,5949.48,3237.6
2024-09,BTR-2202,Target,216,5636.35,3067.2
2024-09,BTR-2202,Walmart,249,6497.46,3535.8
2024-09,BTR-2202,Costco,147,3835.85,2087.4
2024-09,BTR-2202,Kroger,65,1696.12,923.0
2024-09,BTR-2202,Whole Foods,75,1957.06,1065.0
2024-09,BTR-2202,Amazon,148,5726.33,2101.6
2024-09,BTR-2202,DTC Shopify,81,3134.0,1150.2
2024-10,BTR-2202,Home Depot,282,7358.56,4004.4
2024-10,BTR-2202,Lowe's,229,5975.57,3251.8
2024-10,BTR-2202,Target,241,6288.7,3422.2
2024-10,BTR-2202,Walmart,242,6314.8,3436.4
2024-10,BTR-2202,Costco,151,3940.22,2144.2
2024-10,BTR-2202,Kroger,96,2505.04,1363.2
2024-10,BTR-2202,Whole Foods,74,1930.97,1050.8
2024-10,BTR-2202,Amazon,154,5958.48,2186.8
2024-10,BTR-2202,DTC Shopify,112,4333.44,1590.4
2024-11,BTR-2202,Home Depot,291,7593.41,4132.2
2024-11,BTR-2202,Lowe's,235,6132.14,3337.0
2024-11,BTR-2202,Target,195,5088.37,2769.0
2024-11,BTR-2202,Walmart,198,5166.65,2811.6
2024-11,BTR-2202,Costco,129,3366.15,1831.8
2024-11,BTR-2202,Kroger,67,1748.31,951.4
2024-11,BTR-2202,Whole Foods,68,1774.41,965.6
2024-11,BTR-2202,Amazon,165,6384.08,2343.0
2024-11,BTR-2202,DTC Shopify,88,3404.84,1249.6
2024-12,BTR-2202,Home Depot,278,7254.19,3947.6
2024-12,BTR-2202,Lowe's,226,5897.29,3209.2
2024-12,BTR-2202,Target,203,5297.12,2882.6
2024-12,BTR-2202,Walmart,262,6836.68,3720.4
2024-12,BTR-2202,Costco,115,3000.83,1633.0
2024-12,BTR-2202,Kroger,73,1904.88,1036.6
2024-12,BTR-2202,Whole Foods,70,1826.59,994.0
2024-12,BTR-2202,Amazon,186,7196.6,2641.2
2024-12,BTR-2202,DTC Shopify,82,3172.69,1164.4
2025-01,BTR-2202,Home Depot,260,6784.49,3692.0
2025-01,BTR-2202,Lowe's,175,4566.48,2485.0
2025-01,BTR-2202,Target,171,4462.11,2428.2
2025-01,BTR-2202,Walmart,179,4670.86,2541.8
2025-01,BTR-2202,Costco,98,2557.23,1391.6
2025-01,BTR-2202,Kroger,70,1826.59,994.0
2025-01,BTR-2202,Whole Foods,47,1226.43,667.4
2025-01,BTR-2202,Amazon,152,5881.09,2158.4
2025-01,BTR-2202,DTC Shopify,75,2901.86,1065.0
2025-02,BTR-2202,Home Depot,393,10255.02,5580.6
2025-02,BTR-2202,Lowe's,308,8037.01,4373.6
2025-02,BTR-2202,Target,281,7332.47,3990.2
2025-02,BTR-2202,Walmart,393,10255.02,5580.6
2025-02,BTR-2202,Costco,197,5140.56,2797.4
2025-02,BTR-2202,Kroger,129,3366.15,1831.8
2025-02,BTR-2202,Whole Foods,98,2557.23,1391.6
2025-02,BTR-2202,Amazon,249,9634.16,3535.8
2025-02,BTR-2202,DTC Shopify,155,5997.17,2201.0
2025-03,BTR-2202,Home Depot,630,16439.35,8946.0
2025-03,BTR-2202,Lowe's,398,10385.49,5651.6
2025-03,BTR-2202,Target,358,9341.72,5083.6
2025-03,BTR-2202,Walmart,480,12525.22,6816.0
2025-03,BTR-2202,Costco,254,6627.93,3606.8
2025-03,BTR-2202,Kroger,144,3757.56,2044.8
2025-03,BTR-2202,Whole Foods,154,4018.51,2186.8
2025-03,BTR-2202,Amazon,332,12845.54,4714.4
2025-03,BTR-2202,DTC Shopify,166,6422.77,2357.2
2025-04,BTR-2202,Home Depot,743,19387.99,10550.6
2025-04,BTR-2202,Lowe's,391,10202.83,5552.2
2025-04,BTR-2202,Target,367,9576.57,5211.4
2025-04,BTR-2202,Walmart,479,12499.12,6801.8
2025-04,BTR-2202,Costco,231,6027.76,3280.2
2025-04,BTR-2202,Kroger,169,4409.92,2399.8
2025-04,BTR-2202,Whole Foods,138,3601.0,1959.6
2025-04,BTR-2202,Amazon,386,14934.88,5481.2
2025-04,BTR-2202,DTC Shopify,159,6151.93,2257.8
2025-05,BTR-2202,Home Depot,545,14221.34,7739.0
2025-05,BTR-2202,Lowe's,418,10907.38,5935.6
2025-05,BTR-2202,Target,315,8219.67,4473.0
2025-05,BTR-2202,Walmart,398,10385.49,5651.6
2025-05,BTR-2202,Costco,177,4618.67,2513.4
